kid,value,idf
"7465","22","3"
"7465","23","1"
"7465","279","2"
"7465","24","1"
"7465","280","1"
"7465","536","1"
"7465","537","3"
"7465","282","1"
"7465","28","1"
"7465","29","1"
"7465","30","1"
"7465","543","1"
"7465","288","1"
"7465","289","1"
"7465","290","3"
"7465","546","1"
"7465","292","2"
"7465","548","1"
"7465","37","1"
"7465","294","1"
"7465","41","1"
"7465","42","1"
"7465","44","1"
"7465","46","2"
"7465","47","1"
"7465","303","1"
"7465","49","2"
"7465","561","2"
"7465","50","1"
"7465","308","1"
"7465","53","2"
"7465","310","3"
"7465","55","3"
"7465","567","1"
"7465","568","1"
"7465","313","1"
"7465","570","3"
"7465","59","1"
"7465","315","1"
"7465","571","1"
"7465","317","2"
"7465","574","1"
"7465","320","1"
"7465","576","1"
"7465","321","2"
"7465","67","1"
"7465","582","1"
"7465","71","1"
"7465","583","2"
"7465","584","1"
"7465","73","1"
"7465","329","1"
"7465","585","3"
"7465","330","2"
"7465","76","3"
"7465","332","1"
"7465","333","1"
"7465","334","1"
"7465","335","2"
"7465","591","1"
"7465","82","1"
"7465","339","2"
"7465","595","1"
"7465","84","2"
"7465","597","1"
"7465","86","1"
"7465","342","1"
"7465","87","1"
"7465","343","1"
"7465","599","1"
"7465","88","2"
"7465","344","1"
"7465","600","1"
"7465","89","1"
"7465","603","3"
"7465","604","1"
"7465","607","1"
"7465","96","2"
"7465","608","1"
"7465","97","1"
"7465","102","2"
"7465","103","3"
"7465","359","1"
"7465","615","2"
"7465","360","1"
"7465","105","1"
"7465","617","1"
"7465","618","1"
"7465","107","1"
"7465","108","2"
"7465","365","1"
"7465","621","1"
"7465","111","1"
"7465","112","1"
"7465","370","1"
"7465","371","3"
"7465","627","1"
"7465","628","1"
"7465","630","1"
"7465","120","1"
"7465","632","1"
"7465","121","1"
"7465","633","1"
"7465","122","1"
"7465","634","4"
"7465","123","1"
"7465","636","4"
"7465","125","1"
"7465","638","1"
"7465","129","1"
"7465","385","2"
"7465","641","1"
"7465","386","1"
"7465","387","2"
"7465","132","1"
"7465","133","1"
"7465","135","1"
"7465","392","2"
"7465","139","1"
"7465","140","2"
"7465","399","2"
"7465","400","1"
"7465","146","1"
"7465","403","1"
"7465","148","2"
"7465","404","3"
"7465","405","1"
"7465","152","1"
"7465","153","1"
"7465","409","1"
"7465","154","2"
"7465","412","2"
"7465","158","1"
"7465","414","2"
"7465","159","1"
"7465","164","2"
"7465","422","1"
"7465","424","1"
"7465","170","1"
"7465","432","1"
"7465","436","1"
"7465","437","1"
"7465","182","1"
"7465","439","5"
"7465","186","1"
"7465","187","1"
"7465","188","1"
"7465","193","1"
"7465","195","1"
"7465","451","2"
"7465","453","2"
"7465","455","3"
"7465","461","1"
"7465","463","1"
"7465","466","1"
"7465","467","1"
"7465","213","2"
"7465","214","2"
"7465","215","1"
"7465","220","2"
"7465","221","1"
"7465","222","1"
"7465","478","1"
"7465","479","2"
"7465","224","1"
"7465","482","1"
"7465","230","2"
"7465","231","1"
"7465","232","1"
"7465","488","1"
"7465","489","3"
"7465","491","1"
"7465","499","1"
"7465","250","2"
"7465","506","2"
"7465","253","1"
"7465","510","1"
"7466","563","2"
"7467","453","1"
"7468","172","3"
"7469","99","1"
"7469","132","1"
"7469","312","1"
"7469","253","1"
"7469","574","1"
"7470","298","2"
"7471","291","5"
"7472","453","1"
"7472","92","3"
"7472","237","1"
"7472","622","1"
"7473","476","1"
"7474","257","7"
"7475","578","1"
"7475","488","1"
"7475","73","1"
"7475","361","1"
"7475","393","1"
"7475","236","2"
"7475","335","1"
"7475","149","1"
"7475","56","1"
"7475","280","2"
"7475","58","1"
"7475","154","1"
"7475","539","1"
"7475","157","1"
"7475","126","1"
"7475","478","1"
"7475","287","2"
"7475","543","1"
"7476","452","1"
"7477","583","1"
"7478","11","1"
"7479","208","1"
"7479","98","1"
"7480","33","1"
"7480","146","1"
"7480","421","1"
"7480","614","1"
"7480","39","1"
"7480","119","1"
"7480","25","1"
"7480","89","1"
"7481","194","5"
"7482","16","1"
"7482","234","1"
"7483","177","1"
"7483","406","1"
"7483","119","1"
"7483","13","1"
"7484","612","1"
"7485","16","1"
"7485","614","1"
"7485","551","1"
"7485","13","1"
"7485","317","1"
"7486","96","1"
"7486","499","1"
"7486","484","1"
"7486","644","1"
"7486","326","1"
"7486","615","1"
"7486","376","1"
"7486","457","1"
"7487","489","10"
"7488","422","1"
"7489","581","1"
"7489","39","2"
"7489","24","1"
"7489","569","1"
"7489","234","1"
"7490","57","1"
"7490","107","1"
"7491","1","1"
"7491","39","1"
"7491","458","1"
"7491","555","1"
"7492","16","1"
"7492","466","1"
"7492","485","1"
"7492","39","1"
"7492","119","1"
"7492","24","2"
"7492","317","1"
"7492","559","1"
"7493","39","1"
"7493","298","1"
"7494","48","1"
"7494","273","2"
"7494","101","1"
"7494","149","1"
"7494","325","2"
"7494","566","1"
"7494","23","2"
"7494","535","1"
"7494","472","1"
"7494","603","1"
"7494","252","1"
"7494","191","2"
"7495","77","7"
"7496","437","1"
"7496","485","1"
"7496","461","1"
"7497","333","1"
"7498","471","1"
"7499","616","4"
"7500","642","2"
"7500","87","1"
"7501","320","1"
"7502","321","4"
"7503","320","1"
"7504","532","1"
"7505","210","2"
"7506","453","5"
"7507","318","1"
"7508","385","1"
"7508","513","1"
"7508","258","1"
"7508","386","1"
"7508","642","1"
"7508","517","1"
"7508","134","1"
"7508","262","2"
"7508","138","4"
"7508","522","1"
"7508","11","1"
"7508","139","1"
"7508","398","2"
"7508","17","1"
"7508","275","1"
"7508","152","1"
"7508","154","2"
"7508","283","1"
"7508","539","1"
"7508","412","1"
"7508","30","2"
"7508","289","1"
"7508","292","1"
"7508","551","2"
"7508","555","1"
"7508","433","2"
"7508","563","1"
"7508","564","1"
"7508","311","1"
"7508","567","2"
"7508","312","1"
"7508","440","1"
"7508","57","1"
"7508","571","1"
"7508","444","1"
"7508","190","1"
"7508","574","1"
"7508","63","1"
"7508","191","1"
"7508","66","2"
"7508","194","1"
"7508","453","1"
"7508","582","2"
"7508","585","1"
"7508","202","1"
"7508","76","1"
"7508","332","1"
"7508","462","1"
"7508","464","1"
"7508","82","1"
"7508","594","1"
"7508","84","1"
"7508","468","1"
"7508","87","1"
"7508","88","2"
"7508","602","1"
"7508","219","1"
"7508","222","1"
"7508","350","1"
"7508","479","1"
"7508","480","1"
"7508","100","1"
"7508","229","1"
"7508","485","1"
"7508","102","1"
"7508","486","1"
"7508","233","1"
"7508","108","1"
"7508","493","1"
"7508","495","2"
"7508","623","1"
"7508","369","1"
"7508","497","1"
"7508","115","1"
"7508","631","4"
"7508","379","1"
"7508","635","1"
"7508","124","1"
"7508","125","1"
"7508","381","1"
"7508","383","1"
"7508","639","1"
"7509","531","1"
"7510","291","1"
"7510","552","3"
"7510","506","1"
"7511","641","1"
"7511","308","2"
"7511","197","1"
"7511","502","2"
"7511","617","1"
"7511","298","2"
"7512","153","1"
"7512","620","2"
"7513","152","1"
"7514","558","1"
"7515","219","4"
"7516","432","2"
"7517","59","1"
"7518","155","1"
"7519","635","1"
"7520","161","1"
"7520","227","1"
"7520","291","1"
"7520","68","2"
"7520","293","1"
"7520","582","1"
"7520","103","2"
"7520","488","1"
"7520","561","2"
"7520","274","1"
"7520","595","2"
"7520","119","4"
"7520","535","1"
"7520","539","3"
"7520","30","1"
"7520","574","1"
"7521","185","1"
"7522","38","1"
"7523","505","1"
"7523","490","1"
"7523","251","1"
"7524","70","1"
"7525","138","1"
"7526","25","3"
"7527","405","1"
"7528","467","3"
"7529","317","1"
"7530","539","1"
"7530","365","1"
"7530","397","1"
"7530","478","1"
"7531","487","1"
"7531","155","1"
"7531","190","1"
"7532","318","1"
"7533","600","1"
"7533","495","2"
"7534","571","1"
"7535","144","1"
"7536","593","1"
"7536","650","1"
"7536","557","1"
"7536","15","1"
"7537","110","1"
"7538","506","1"
"7538","238","1"
"7539","101","2"
"7539","138","4"
"7540","46","1"
"7541","307","1"
"7542","384","4"
"7543","105","1"
"7544","605","3"
"7545","423","6"
"7545","424","2"
"7545","554","1"
"7545","395","2"
"7546","343","1"
"7547","138","1"
"7548","466","1"
"7549","218","1"
"7550","2","1"
"7550","155","1"
"7551","276","1"
"7551","166","3"
"7552","131","1"
"7553","318","1"
"7554","512","2"
"7554","67","1"
"7554","259","1"
"7554","5","1"
"7554","261","1"
"7554","390","1"
"7554","455","5"
"7554","264","1"
"7554","393","1"
"7554","395","1"
"7554","588","4"
"7554","14","1"
"7554","334","2"
"7554","592","3"
"7554","401","1"
"7554","465","1"
"7554","84","4"
"7554","149","1"
"7554","88","1"
"7554","601","1"
"7554","412","1"
"7554","222","1"
"7554","97","3"
"7554","481","3"
"7554","227","1"
"7554","483","1"
"7554","232","1"
"7554","172","1"
"7554","631","1"
"7554","248","1"
"7554","632","1"
"7555","642","1"
"7555","484","1"
"7555","644","1"
"7555","549","1"
"7555","424","1"
"7555","394","1"
"7555","490","1"
"7555","77","1"
"7555","173","2"
"7555","114","1"
"7555","467","1"
"7555","505","1"
"7555","442","1"
"7555","447","1"
"7556","501","1"
"7556","487","1"
"7557","39","1"
"7557","233","1"
"7558","277","1"
"7558","629","1"
"7558","200","1"
"7559","0","1"
"7559","583","1"
"7559","585","2"
"7560","259","2"
"7560","580","3"
"7560","405","1"
"7560","138","2"
"7561","11","1"
"7562","576","1"
"7563","279","1"
"7564","183","1"
"7565","209","4"
"7566","63","1"
"7567","288","1"
"7567","225","1"
"7567","531","1"
"7567","232","1"
"7567","478","1"
"7568","393","1"
"7568","78","1"
"7568","574","1"
"7569","387","1"
"7569","468","1"
"7570","323","1"
"7571","420","1"
"7572","30","1"
"7573","78","1"
"7574","99","1"
"7574","259","1"
"7574","451","1"
"7574","101","1"
"7574","389","1"
"7574","518","1"
"7574","392","1"
"7574","620","4"
"7574","431","4"
"7574","595","1"
"7574","532","1"
"7574","310","1"
"7574","636","1"
"7574","93","1"
"7575","296","1"
"7575","171","1"
"7576","560","1"
"7576","54","1"
"7576","108","1"
"7576","45","1"
"7576","254","2"
"7576","207","1"
"7577","598","2"
"7578","96","1"
"7578","288","3"
"7578","65","1"
"7578","225","1"
"7578","290","2"
"7578","389","4"
"7578","296","1"
"7578","360","1"
"7578","392","2"
"7578","648","2"
"7578","521","1"
"7578","434","1"
"7578","376","1"
"7578","634","1"
"7578","223","1"
"7579","131","2"
"7580","412","1"
"7580","13","1"
"7581","449","3"
"7581","107","1"
"7582","593","1"
"7582","563","1"
"7582","107","1"
"7582","398","1"
"7583","399","2"
"7584","103","1"
"7584","184","1"
"7585","586","1"
"7586","340","1"
"7586","391","1"
"7587","468","1"
"7588","637","1"
"7588","527","3"
"7589","338","2"
"7590","614","1"
"7591","577","1"
"7591","451","1"
"7591","332","1"
"7591","478","1"
"7591","159","1"
"7592","512","1"
"7592","198","3"
"7592","462","1"
"7592","510","1"
"7593","484","1"
"7593","125","1"
"7594","39","1"
"7595","19","1"
"7595","67","1"
"7595","247","1"
"7595","90","1"
"7595","586","1"
"7596","1","1"
"7596","516","2"
"7596","518","1"
"7596","8","2"
"7596","264","2"
"7596","521","2"
"7596","523","1"
"7596","527","1"
"7596","17","2"
"7596","275","1"
"7596","279","1"
"7596","539","1"
"7596","540","3"
"7596","288","1"
"7596","289","1"
"7596","34","1"
"7596","36","4"
"7596","293","1"
"7596","549","1"
"7596","39","1"
"7596","551","2"
"7596","552","1"
"7596","297","3"
"7596","553","1"
"7596","42","1"
"7596","44","2"
"7596","300","1"
"7596","301","1"
"7596","302","3"
"7596","303","4"
"7596","559","2"
"7596","305","2"
"7596","53","1"
"7596","309","1"
"7596","566","1"
"7596","55","1"
"7596","56","1"
"7596","568","1"
"7596","57","1"
"7596","570","1"
"7596","317","2"
"7596","318","1"
"7596","320","1"
"7596","583","1"
"7596","332","1"
"7596","77","1"
"7596","590","1"
"7596","80","1"
"7596","336","2"
"7596","82","1"
"7596","339","1"
"7596","599","1"
"7596","602","1"
"7596","92","1"
"7596","348","1"
"7596","93","1"
"7596","94","1"
"7596","610","2"
"7596","99","2"
"7596","100","2"
"7596","356","1"
"7596","612","2"
"7596","102","1"
"7596","359","1"
"7596","104","1"
"7596","619","1"
"7596","364","2"
"7596","620","2"
"7596","622","1"
"7596","623","1"
"7596","114","2"
"7596","626","1"
"7596","373","1"
"7596","629","1"
"7596","127","1"
"7596","129","1"
"7596","642","1"
"7596","131","2"
"7596","138","1"
"7596","140","1"
"7596","397","1"
"7596","398","1"
"7596","399","1"
"7596","145","1"
"7596","404","1"
"7596","408","1"
"7596","411","4"
"7596","413","1"
"7596","416","2"
"7596","162","1"
"7596","163","1"
"7596","166","2"
"7596","173","1"
"7596","178","1"
"7596","181","2"
"7596","183","1"
"7596","440","1"
"7596","447","1"
"7596","451","1"
"7596","199","1"
"7596","456","1"
"7596","465","2"
"7596","210","1"
"7596","466","2"
"7596","218","1"
"7596","220","2"
"7596","476","1"
"7596","478","2"
"7596","480","1"
"7596","488","1"
"7596","489","1"
"7596","235","1"
"7596","236","2"
"7596","238","1"
"7596","242","1"
"7596","500","1"
"7596","245","1"
"7596","246","2"
"7596","252","1"
"7596","508","1"
"7596","511","1"
"7597","121","1"
"7597","381","1"
"7598","366","1"
"7599","65","1"
"7599","563","2"
"7599","597","1"
"7599","71","1"
"7599","599","1"
"7599","168","1"
"7599","59","2"
"7599","542","1"
"7599","495","1"
"7600","385","1"
"7600","449","1"
"7600","358","1"
"7600","423","1"
"7601","16","9"
"7602","300","1"
"7603","326","1"
"7603","399","2"
"7604","432","1"
"7604","3","1"
"7604","141","1"
"7604","78","1"
"7605","1","2"
"7605","290","1"
"7605","482","1"
"7605","67","1"
"7605","131","2"
"7605","422","1"
"7605","523","1"
"7605","332","1"
"7605","208","1"
"7605","275","1"
"7605","500","2"
"7605","502","1"
"7605","345","1"
"7605","158","1"
"7605","446","1"
"7605","63","1"
"7605","223","1"
"7606","161","1"
"7606","323","2"
"7606","247","1"
"7606","391","2"
"7606","28","2"
"7607","290","2"
"7607","134","1"
"7607","486","1"
"7607","523","1"
"7607","557","1"
"7607","177","1"
"7607","498","2"
"7607","468","1"
"7607","500","1"
"7607","213","1"
"7607","405","2"
"7607","342","1"
"7607","222","2"
"7608","210","3"
"7608","612","5"
"7608","373","1"
"7608","550","5"
"7608","79","1"
"7609","268","1"
"7610","318","1"
"7611","48","1"
"7612","480","3"
"7612","91","2"
"7612","126","1"
"7613","635","1"
"7613","332","1"
"7614","405","1"
"7614","317","1"
"7615","608","1"
"7616","241","1"
"7617","532","4"
"7618","635","3"
"7618","47","1"
"7619","537","1"
"7620","385","1"
"7621","460","9"
"7622","14","1"
"7623","345","1"
"7624","635","1"
"7625","510","1"
"7626","473","1"
"7627","459","1"
"7628","197","1"
"7629","197","1"
"7630","262","1"
"7631","640","1"
"7632","294","1"
"7632","297","1"
"7633","103","1"
"7633","156","1"
"7633","461","3"
"7633","175","1"
"7633","543","1"
"7634","378","1"
"7635","405","1"
"7636","224","1"
"7637","497","1"
"7637","302","3"
"7638","311","5"
"7639","481","4"
"7640","273","1"
"7640","171","1"
"7640","223","1"
"7641","122","1"
"7641","222","1"
"7642","386","1"
"7643","23","1"
"7644","92","7"
"7644","124","5"
"7645","531","1"
"7646","134","1"
"7647","200","1"
"7648","461","1"
"7648","318","1"
"7649","180","1"
"7650","405","1"
"7651","279","1"
"7651","171","1"
"7652","403","1"
"7653","318","1"
"7654","481","1"
"7655","288","1"
"7655","391","2"
"7655","203","1"
"7656","47","2"
"7657","425","1"
"7658","232","1"
"7659","232","1"
"7660","180","1"
"7661","401","1"
"7661","188","2"
"7661","268","4"
"7662","194","1"
"7662","172","1"
"7663","416","1"
"7663","44","1"
"7663","141","1"
"7663","621","1"
"7664","110","1"
"7665","315","3"
"7666","440","1"
"7667","39","1"
"7668","412","1"
"7669","176","3"
"7669","601","5"
"7670","66","1"
"7671","590","1"
"7672","112","3"
"7672","17","5"
"7672","81","1"
"7672","274","1"
"7672","291","1"
"7672","408","2"
"7672","456","2"
"7672","601","1"
"7673","330","1"
"7673","587","1"
"7674","498","1"
"7674","617","1"
"7674","540","1"
"7674","636","1"
"7675","189","10"
"7676","449","2"
"7676","626","2"
"7676","237","1"
"7677","128","1"
"7677","235","2"
"7678","233","1"
"7678","42","1"
"7678","46","1"
"7679","507","2"
"7680","65","1"
"7680","129","1"
"7680","257","1"
"7680","515","1"
"7680","580","1"
"7680","389","1"
"7680","70","1"
"7680","326","1"
"7680","390","2"
"7680","459","1"
"7680","141","1"
"7680","78","2"
"7680","16","1"
"7680","80","11"
"7680","402","1"
"7680","594","2"
"7680","149","1"
"7680","534","1"
"7680","345","1"
"7680","348","2"
"7680","221","1"
"7680","158","1"
"7680","223","1"
"7680","354","1"
"7680","482","1"
"7680","293","1"
"7680","295","1"
"7680","361","1"
"7680","554","1"
"7680","618","1"
"7680","172","1"
"7680","556","1"
"7680","622","2"
"7680","496","1"
"7680","305","1"
"7680","178","1"
"7680","308","1"
"7680","437","1"
"7680","629","1"
"7680","502","3"
"7680","119","1"
"7680","440","1"
"7680","251","1"
"7680","571","1"
"7681","614","1"
"7682","48","3"
"7683","371","1"
"7683","405","1"
"7683","235","4"
"7684","339","1"
"7684","554","1"
"7684","239","1"
"7685","0","1"
"7685","576","1"
"7685","578","2"
"7685","451","1"
"7685","644","1"
"7685","6","1"
"7685","582","1"
"7685","199","1"
"7685","650","1"
"7685","524","1"
"7685","141","1"
"7685","528","1"
"7685","402","1"
"7685","468","1"
"7685","471","2"
"7685","280","1"
"7685","347","1"
"7685","540","1"
"7685","29","1"
"7685","157","1"
"7685","352","1"
"7685","290","2"
"7685","548","1"
"7685","166","1"
"7685","232","1"
"7685","296","1"
"7685","41","1"
"7685","234","1"
"7685","364","2"
"7685","111","1"
"7685","559","1"
"7685","305","1"
"7685","561","1"
"7685","626","1"
"7685","374","1"
"7685","120","1"
"7685","57","1"
"7685","122","1"
"7685","187","1"
"7685","188","1"
"7685","639","1"
"7686","578","1"
"7686","451","1"
"7686","644","1"
"7686","588","4"
"7686","462","2"
"7686","80","2"
"7686","17","2"
"7686","337","1"
"7686","533","1"
"7686","90","1"
"7686","28","4"
"7686","476","4"
"7686","414","1"
"7686","288","1"
"7686","291","1"
"7686","357","1"
"7686","486","1"
"7686","493","1"
"7686","110","1"
"7686","239","1"
"7686","559","1"
"7686","48","1"
"7686","50","2"
"7686","178","2"
"7686","498","2"
"7686","628","2"
"7686","440","1"
"7686","121","2"
"7686","379","1"
"7686","318","1"
"7687","129","5"
"7687","68","1"
"7687","39","1"
"7688","584","1"
"7689","321","1"
"7689","572","1"
"7690","504","1"
"7691","359","1"
"7692","590","1"
"7693","594","1"
"7693","405","1"
"7694","550","1"
"7695","29","1"
"7696","302","1"
"7697","242","1"
"7697","357","2"
"7698","558","2"
"7699","301","1"
"7700","54","2"
"7701","320","1"
"7701","181","1"
"7701","6","1"
"7701","150","1"
"7701","392","1"
"7701","251","1"
"7701","541","1"
"7701","47","1"
"7701","111","1"
"7701","143","1"
"7701","543","1"
"7702","615","1"
"7703","8","2"
"7703","237","1"
"7704","642","4"
"7704","613","1"
"7704","566","1"
"7704","199","2"
"7704","187","2"
"7704","540","2"
"7705","118","2"
"7705","534","2"
"7705","602","3"
"7706","256","3"
"7706","194","1"
"7706","645","1"
"7706","71","1"
"7706","403","2"
"7706","595","1"
"7706","149","1"
"7706","23","1"
"7706","87","1"
"7706","535","1"
"7706","280","2"
"7706","601","1"
"7706","26","1"
"7706","411","1"
"7706","539","1"
"7706","224","2"
"7706","546","1"
"7706","101","1"
"7706","172","1"
"7706","236","1"
"7706","559","3"
"7706","496","4"
"7706","308","1"
"7706","565","2"
"7706","183","1"
"7706","633","1"
"7706","126","3"
"7707","161","1"
"7707","644","1"
"7707","231","1"
"7707","391","1"
"7707","104","1"
"7707","73","1"
"7707","457","1"
"7707","171","2"
"7707","365","1"
"7707","175","1"
"7707","207","1"
"7707","561","2"
